date,rank,album,song,artist
20160425,3,3.2,봄이 좋냐??,10cm
20160425,4,태양의 후예 OST Part.3,이 사랑,다비치
20160425,5,Blooming Period,Toy,블락비 (Block B)
20160425,6,태양의 후예 OST Part.4,You Are My Everything,거미
20160425,7,내 입술 따뜻한 커피처럼,내 입술 따뜻한 커피처럼 (Feat. 이성경) (Prod. by 박근태),에디킴
20160425,8,태양의 후예 OST Part.6,말해! 뭐해?,케이윌
20160425,9,태양의 후예 OST Part.10,How Can I Love You,XIA (준수)
20160425,10,태양의 후예 OST Part.1,ALWAYS,윤미래
20160425,11,pathos,어디에도,엠씨더맥스
20160425,12,태양의 후예 OST Part.8,사랑하자,SG 워너비
20160425,13,Melting,넌 is 뭔들,마마무(Mamamoo)
20160425,14,태양의 후예 OST Part.5,다시 너를,매드클라운
20160425,15,여자친구 3rd Mini Album `SNOWFLAKE`,시간을 달려서 (Rough),여자친구 (GFRIEND)
20160425,16,장범준 2집,사랑에 빠졌죠 (당신만이),장범준
20160425,17,태양의 후예 OST Part.2,Everytime,첸 (CHEN)
20160425,18,Break Up 2 Make Up,너는 나 나는 너,지코 (ZICO)
20160425,19,태양의 후예 OST Part.9,"그대, 바람이 되어",엠씨더맥스
20160425,20,130 mood : TRBL,D (half moon) (Feat. 개코),DEAN
20160425,21,SEOULITE,한숨,이하이
20160425,22,PRODUCE 101 - 35 Girls 5 Concepts,같은 곳에서,소녀온탑
20160425,23,너도,너도 (Feat. Cha Cha Malone),로꼬
20160425,24,Boys and Girls,Boys And Girls (Feat. Babylon),지코 (ZICO)
20160425,25,Repeat,1년 365일 (Feat. 거미),바이브
20160425,26,THE STORY BEGINS,OOH-AHH하게,TWICE (트와이스)
20160425,27,잊어버리지마,잊어버리지마 (Feat. 태연),Crush
20160425,28,몇 년 후에,몇 년 후에,블락비 (Block B)
20160425,29,봄인가 봐 (Spring Love) - SM STATION,봄인가 봐 (Spring Love),에릭남 (Eric Nam)
20160425,30,PRODUCE 101 - PICK ME,PICK ME,PRODUCE 101
20160425,31,썸타 (Lil` Something) - SM STATION,썸타 (Lil` Something),첸 (CHEN)
20160425,32,PRODUCE 101 - 35 Girls 5 Concepts,Yum-Yum (얌얌),7 go up
20160425,33,여자친구 2nd Mini Album `Flower Bud`,오늘부터 우리는 (Me Gustas Tu),여자친구 (GFRIEND)
20160425,34,또 다시 사랑,또 다시 사랑,임창정
20160425,35,SEOULITE,MY STAR,이하이
20160425,36,태양의 후예 OST Part.7,With You,린
20160425,37,버스커 버스커 1집,벚꽃 엔딩,버스커 버스커
20160425,38,Rain - SM STATION,Rain,태연 (TAEYEON)
20160425,39,장범준 2집,그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),장범준
20160425,40,PRODUCE 101 - Crush,Crush,아이오아이 (I.O.I)
20160425,41,야 하고 싶어,야 하고 싶어 (Feat. 시우민 of EXO),지민 (AOA)
20160425,42,GALLERY,19금유레카 (Feat. Zion.T),지코 (ZICO)
20160425,43,Dream,Dream (Prod. by 박근태),수지 (SUZY)
20160425,44,A New Trilogy,Destiny (나의 지구),러블리즈
20160425,45,SEVENTEEN 1st Album First `LOVE&amp;LETTER`,예쁘다,세븐틴
20160425,46,응답하라 1988 OST Part.2,걱정말아요 그대,이적
20160425,47,3.0,스토커,10cm
20160425,48,복면가왕 50회,Don`t Cry (우리 동네 음악대장),하현우 (국카스텐)
20160425,49,Bang Bang,Bang Bang,Jessie J
20160425,50,Purpose (Deluxe),Love Yourself,Justin Bieber
20160425,51,장범준 2집,빗속으로,장범준
20160425,52,봄 사랑 벚꽃 말고,봄 사랑 벚꽃 말고,HIGH4 (하이포)
20160425,53,투유 프로젝트 - 슈가맨 Part.16,그댄 행복에 살텐데,김범수
20160425,54,SEOULITE,손잡아 줘요,이하이
20160425,55,PRODUCE 101 - 35 Girls 5 Concepts,Fingertips,Pinkrush
20160425,56,In The Lonely Hour,I`m Not The Only One,Sam Smith
20160425,57,Blooming Period,Walkin` In The Rain,블락비 (Block B)
20160425,58,응답하라 1988 OST Part.3,소녀,오혁
20160425,59,돌아오지마,돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize)
20160425,60,냄새를 보는 소녀 OST Part.2,우연히 봄,로꼬
20160425,61,또 하루,또 하루 (Feat. 개코),개리
20160425,62,Lovelyz8,Ah-Choo,러블리즈
20160425,63,INTERVIEW,Good For You,에릭남 (Eric Nam)
20160425,64,Remember that,봄날의 기억,비투비
20160425,65,To Girl,나비무덤,테이크 (TAKE)
20160425,66,Break Up 2 Make Up,사랑이었다 (Feat. 루나 of f(x)),지코 (ZICO)
20160425,67,I Miss You,I Miss You,마마무(Mamamoo)
20160425,68,이 노래가 끝나면,이 노래가 끝나면 (Feat. DAVII),용준형
20160425,69,EXIT : E,센치해,WINNER
20160425,70,밴드 고맙삼다,제주도의 푸른 밤,태연 (TAEYEON)
20160425,71,Special,커플,젝스키스
20160425,72,FRANK,우주를 건너,백예린
20160425,73,홍대에 가면,홍대에 가면,홍대광
20160425,74,투유 프로젝트 - 슈가맨 Part.3,아마도 그건,Crush
20160425,75,1cm의 자존심,1cm의 자존심,마마무(Mamamoo)
20160425,76,네가 손짓해주면,네가 손짓해주면,Apink (에이핑크)
20160425,77,Like Them,친구라도 될 걸 그랬어,거미
20160425,78,Zelos,다이너마이트,VIXX(빅스)
20160425,79,복면가왕 54회,하여가 (何如歌) (우리 동네 음악대장),하현우 (국카스텐)
20160425,80,I - The 1st Mini Album,I (Feat. 버벌진트),태연 (TAEYEON)
20160425,81,WELCOME BACK,취향저격,iKON
20160425,82,The Nuts,사랑의 바보,더 넛츠 (The NuTs)
20160425,83,너의 목소리,너의 목소리,먼데이 키즈 (Monday Kiz)
20160425,84,Blooming Period,사랑이었다 (Song By 태일),블락비 (Block B)
20160425,85,쇼미더머니 4 Episode 6,Okey Dokey,MINO (송민호)
20160425,86,장범준 2집,봄비,장범준
20160425,87,질투 (Duet. 키썸),질투 (Duet. 키썸),유성은
20160425,88,니가 하면 로맨스,니가 하면 로맨스 (Feat. 다비치),케이윌
20160425,89,LG G5 &amp; Friends OST,기대해도 좋은 날,마마무(Mamamoo)
20160425,90,예쁘잖아,예쁘잖아,기리보이
20160425,91,In The Name Of Love (The Name Best &amp; New),그녀를 찾아주세요,더 네임
20160425,92,BLUEMING,이렇게 예뻤나 (YOU`RE SO FINE),CNBLUE (씨엔블루)
20160425,93,공감,공감 (Feat. 서영은),정준영
20160425,94,NICE 2 MEET U (Prod. by ZICO),NICE 2 MEET U (Prod. by ZICO) (Feat. 소야),마이티 마우스
20160425,95,딴따라 OST Part.1,딴따라 (Feat. 우혜미),개리
